id,popularity
1Xf6HG7GF8tN1v3J72Jfaa,0
1XgUi3BaLQtHProeEdn8bP,41
1Xh3rwFml8fRpjlugfbHOc,20
1XhxygRSod1XL5RscFYqhr,32
1Xi28qSSoARTXiqMwb8Srg,0
1Xi8aK5ufCnTWqv1Mmi4sd,30
1XiFQcIN8ti0lkLLPgmTiV,25
1Xikrz1M4dJ6l9jpb2KPzr,0
1XjPTbOPJvd2zYbaSyHQlM,31
1XjTQVFZPkKa5eB9ivfJaN,0
1XjwrW3JufY1GcGPWLx3OV,26
1XkKYN6tyLAYHjYkjNlbl5,46
1XkW4LNh0ss8QIy40EsHMY,0
1XlDSh9zH8oNmvkvOiMuPd,33
1XlQxeWceOaAtmOKxM6YgZ,35
1XlUitbhsVtEGce35KKq7s,26
1Xm7HoeUAd75qGEyDvLBtQ,50
1Xmjr9Cft2ZdiGVZPxhqCs,54
1XoHiHrPvZPwFHCve0H69I,35
1XoMhaVxtcVukieSHOpBtn,46
1XoU1xVbv9F1Vktii8xhNx,0
1Xp4ErFLJWvbwD4nl1cr98,36
1Xp8MKmfoFDib6dHM6JF53,57
1XpQzCDjs8zDKrHdP81HBN,38
1XxUhyChC3lauYQ4BINva2,32
1XzHiMKJHWZsf2raZKTSkI,17
1Y0W1bPaO6iF3QVrqrH1cY,32
1Y0WeTlq2PKOevX8rv8ahl,44
1Y0iARJI6JCrb9PMODzUA8,0
1Y0l1nt2DjjVL741o00u0i,43
1Y1T6SM6Y0j5LeqbU0LJQz,0
1Y1ZV5NJWTkp7M0r4lwdnM,2
1Y1ZwXkvAGQXttfjNWfcFn,0
1Y2yndRZrPS3Eyb4kbyBDe,30
1Y372uxsCkKqNclj2ercap,69
1Y373MqadDRtclJNdnUXVc,72
1Y3iYPqn1VR7l5nsT1JyF6,36
1Y45D9mFiZxE8cFmWG7xd8,21
1Y4ZdPOOgCUhBcKZOrUFiS,65
1Y4cYXcmevXTHar02JP6nt,35
1Y4h0LZS6PhC76TOkTMDGU,0
1Y4z9pcqHF9KHHnZQoB07O,39
1Y5YioVHxFvkyGlryt0x6O,0
1Y5qI1xC8RH7xjTnteYgB9,0
1Y5wYXgX9dHwSKZdQNHEhV,0
1Y6Dv0tWYUP3Za2Es9FUL2,50
1Y6HAQt4gn8N0wvWHwSrb8,0
1Y7abeCiyuhkE7lVliXkWp,34
1Y7q2n46eW4po5GqgW18wR,24
1Y8KOxbD51wJTcoWVjqPq2,39
1Y8grhSeROu1Osmvy2Jud3,0
1Y8yf6EWrF1oSPkx0GtgvI,37
1YA7YUyrxgSzf7IQDX1xcl,54
1YABB6JiaM1kTqN8mLdMRh,18
1YAy8hciwQxwW9ZMRXUR0X,44
1YKjfyv8Mx8m1rR95WSYln,27
1YKyWZjOqRV65SfOdfMErO,24
1YLJVmuzeM2YSUkCCaTNUB,71
1YLoMRXpm5yVHh9YNslIyv,0
1YLtWXcHSAqh9n35p7NvVD,45
1YMIixTJLNPEPrz0AJUZyr,32
1YMfF2Rp4L4MbkQulyIRRF,6
1YNJe6ew1jpZnfHuPRl8ZV,4
1YNUMjLsgqypRpplTTQxvx,0
1YOjkOcpUSFs0YBolLpEBt,0
1YP1DBYjdPpMx8MFCigPnC,0
1YPEOqK2HC8gNHU0ce5VJg,29
1YQ7BbJR8HqAolfprvxGKu,60
1YQIOrrOg1UDqZCGcZWQ0a,49
1YQjVAoDRRL1mQt0Uvx1Yr,0
1YRjRHdl0aEtzHEn1uGi8k,57
1YSXK9uMyJ6LEAr34p4MMz,29
1YTYCwwYkg1jE709hF8Nah,38
1YTz8nFEQi7t0VeZ1ppvy0,41
1YUcTZ0ehoHY6G6Prhcbj0,48
1YVAzgcXSMgf472ZRtQIwY,29
1YVVAiBD5WhX2ZdHtlSOhz,0
1YVwFSVhYBPQMdmTD8sXrI,0
1YXq6U6yY6aQ5dkndki7KC,0
1YXsDvZqz5dGdC1cngX0Nf,0
1YY2l5k7QmWoEWBprsmTuL,26
1YYhDizHx7PnDhAhko6cDS,72
1YYlPpeOtUVgyDCFXHJZcr,28
1YYrtQp3kEer66g4NeVgkK,19
1YZDkJOFT8xlAXDi8lneb3,0
1YZfcVLbbJwfizR5cDOp3q,0
1Yior1DCcHHKJkmgjWwdKf,0
1YirIbC1vGEkaQiBrJqY0G,38
1YjIjip6wBvtSUlmci3XCj,40
1YjT8Oigrk3zl2FfxzL0qF,37
1YjoOTolX1diB4V6dBCnpl,26
1YmJPxRLUQ8UU0zb8cnnFK,33
1YmT3bHeND3IQQ1WLH03jQ,46
1Yn5mAMkCtjdSRflvh7KpZ,35
1YoE2Knx24Qjn08uNpHBh0,12
1Yoo9sSZno94wpIuiknvoE,41
1YoyolDxuaneqOgYN9etsf,38
1Yp2nzy3hwx1chnbsNNd0F,38
1Yp5r5ZtEBk0zPYok8yDHh,44
1Ypt8mFKAKNSnvuZ5YBc2I,0
1YqRtbgNsYZM12KWox2iOW,0
1Yqfoical6OdSyhKAPRZI3,0
1YrZktczkzn59XaWXMCYY2,61
1YrnDTqvcnUKxAIeXyaEmU,71
1YrtkSjZEfpgmBBFmpwVm2,9
1Ysc1uDZtf430TGavoS1j4,0
1Yt78wXs4KUeMrOxZu8dQT,0
1YtrzHZWCjA5jO6NV36m2g,0
1YuIKaOqe1RfqBuM70kCKo,0
1YuSFOIqLm1AiihkxZPB2d,0
1YuehNJZF3XPOa3JutmZVg,32
1Yuim9eHBfG8YUJII28XDF,60
1Yvt367mJFppdyjIGiJRjX,0
1Yw6ViCo3tuufI0Hg4mzSU,61
1YwNlWLf8auhazSQUDQLFU,61
1Yx2hLDlw3q0j1zzamKjSd,0
1YxbS6FTWcPElSYZ6gdfR7,0
1Z7C8ClE8UEaH70jCCeJH2,62
1Z7nHssPTuRWftebSCtoXF,27
1Z8hq9FdvgWv5T9jFMB1v2,0
1Z9nacDRweAFH3vGdbN31H,24
1ZAHBS5hjX3RmZOFa9V82Q,0
1ZAjMknNremJaQX5dORIM0,19
1ZAtJk1B5ig19g8e10Jb0d,39
1ZAwsMUkY9RxCnUJs1Fmia,29
1ZB2zIoc8AjSuyqKRcJgbO,58
1ZBJRNJiRfCYmavLq8ypTZ,42
1ZBjWzFz2VmY7OFG1IO13g,0
1ZDEHtXwBfvGuHXuJvX4HJ,0
1ZEpge1j4gAi4R7pU9oor5,48
1ZFu5Zz8XaS2q03fafwWKF,46
1ZFw1rrEG1v0iWRkABvw85,0
1ZFwykyy9U1iebQMFNy2Hj,21
1ZGQDcA8XwpvLKFw7lYg7R,40
1ZGapwutG7lvxWoVJY7Q3x,28
1ZHYJ2Wwgxes4m8Ba88PeK,72
1ZHeBhh56eqc7RKC4RnOBw,0
1ZI8t7wPMtwggQHrhN2OST,0
1ZIoBs7y0yDD1xLdkc5oth,32
1ZKgCgtSN3tMLcfKap6NFb,30
1ZMCV2gvlyUjZZYpVPjEJD,0
1ZMVzS6SHQa5awuQkM8VCj,0
1ZN6xh8jMOX4YP9j0hBwbh,35
1ZN82qQDl8xAUJvGmKHMR6,17
1ZO3GcKJVNd6iMPFc2tQYi,39
1ZP0sKDoVM1NCFB65Esfm6,0
1ZP0yvaWPl8vQV9ZH9jvT7,42
1ZPLxhs1oTNnaeTsqxpHsM,0
1ZW3EVkByv6UgGxigVS8lF,35
1ZWEsoqJSrtZA1qjlG02Hp,50
1ZWFt1f25IDDHsyx2rlcSV,43
1ZWLWVqeEMWMKTlteS0yLH,66
1ZX8sOGnVyE5FZBh1oKzZa,0
1ZX8uNsvwzdDoszb0UCBnM,44
1ZYbvt9I8xe0D5jyqHeECZ,25
1ZZtClfG9maMyosemasL7h,30
1ZauExl1tUkC8A6MVkNdyB,31
1Zc6IXcsqzbWUk0nJjlxmT,0
1Zc7vMbhCKHi4jVSflHRlB,4
1ZczOoLuCyDO5dKUPndxf5,57
1Ze7j0K404xND6TtxAxLWD,0
1ZeGQXJhHZTzK3vVt61Aho,29
1ZewRfhWT5es2YF9Xu3Rop,23
1ZexZ95CxsvvDqsG2FTtwM,28
1ZfbYkMhRYBDd9rDFnK8wP,0
1ZgXGcID70Ccjry9NtOwUw,25
1ZgfAxHQCXLt8o1VXEHHAt,55
1ZhflrptZCcYbyqyIp4RaJ,0
1ZhrREyOOeFV6TxDOyiPwu,68
1Zi2ezNOqt9y9irC11xYpN,58
1ZiFVUl25j9j1xml5nf7FW,13
1ZiQSh857sjgpXEiGW6GDR,44
1Zj6zd4Cc6UfEkNsT6boxG,27
1ZjQgM7HHjv5EjE05dOEMq,34
1Zjjl59MPvGqR5msmQexs3,36
1ZkUQ9Kksbt2b6ASzOMHdS,0
1ZkuZUZf872L6l5XTCeuPz,51
1Zlm5elepl7xOAPBUI3bj9,34
1ZlwVYK7Qufssn2Ca70u8S,0
1ZsKNcPwMXfD8qHwBkRLP4,28
1ZsURRKj1wHUeQq6kZze8S,37
1ZsVFKysSROWBWZX3ZG1Gu,32
1ZtROLpaX9hpfGvjaWvabc,9
1ZtfgKh4QWhHRBpOlf4Q9U,0
1ZuE6xOcK90eKdQ0EVC9gv,30
1Zv6zo71iDXH07Lin7hxMg,53
1ZwJALwnYbeHdEVCNVmniz,45
1ZwJe0D07Ld49GtSj9rI4P,0
1ZwSPWyE7Sw9iQHTIwPjSF,0
1Zx5Y46u3v32jRRIWtzQKN,27
1ZxNwqYsJA41CKf2YEhmIK,53
1ZxbtHcxGJem3r6Rajk4Xb,32
1ZxezeU8L4J46nslWXQlpf,42
1ZyMdpNyiw4VYsbmHFgzEp,0
1ZycJRpLOazlLcoFGxGROO,68
1Zyd6zQnC6XIIzmg3hP7Ot,1
1ZyudLFv35SRvY5SvTZqJx,55
1ZzUE9vPvsVMCNu2e7OepO,0
1ZzZmELwic3HFwiu0X2A29,11
1ZzehTXQaSjL0okOGJBVPB,53
1ZznkxpZJoVGMnS0oZq3Pt,29
1a09nLxxe9EIZN2FyhDnRk,4
1a0PcmEJAOEp4ZT3YtSLkM,63
1a0U3FG3wCvqr2DOhB6Hu8,0
1a0cqpubP8QiYwW7a11ico,0
1a1i2IwXnUN0PjllVEhA4B,35
1a2Cs8qq3RvbgBE4RPhpzC,45
1a2RGfr32I6ByTf8SO0Gy2,0
1a2UGfluPyrXHTbL1NeFbR,40
1a2iF9XymafjRk56q7oCxo,66
1aDmoSXXHRpomr8XnNUp2X,36
1aE5FWmkQJuT2SWLg3X8VJ,30
1aE6eXDmeZA9XQsQLuXsSE,46
1aGECHpgySxBAcLBBMyxlC,47
1aGWxTmy7pirK7F5emweAc,0
1aGvLFHJ2shKqO9uycaUcW,0
1aIKdWC2AwJV3AtBLDzm4M,34
1aIUDmJhTmeZuToPZra4nT,12
1aIqVctA8EBlNDXET4LXFL,27
1aKu5iEmr5fwgkAa2TI4qD,0
1aLNpg2kKvUncflV8xE5AA,0
1aLnDN8v257cJUgkplnTOy,29
1aM70DSXPfMXsyg0mUVwgU,0
1aMoqIYGFADaV3nPaSKL7X,53
1aOIW5GzlVx0B8lX2foIFg,27
1aOzDhi5a1RWWRy5dmYA8I,50
1aPJOCpPXvi4MSOBUkokhE,0
1aQ8HdSmvofR0bjGkpvaKf,50
1aQBXhMG1lYHim121TeHiL,46
1aQZKoiKKH8Y7bz0C18BGv,36
1aQjpy1uVpOJOKH47y0j0G,29
1aRvUHgMe9ichgcHAAs12f,62
1aS1uzcAC14lduwuNJZjqE,45
1aSIPanVu7lBtH3ar9qq8F,0
1aSNGEppZj6duIMifDiSFs,9
1aSjgqYklzgdzOXSXLrWSn,45
1aTRTY9s4LqQHPkkRHPCzx,0
1aUT4xl8iiYNr6emik4qTB,0
1aVEISn5NwzPaGn4t1l71G,21
1aVJCLIbgvlp3e8Znmpkfz,46
1aVbeowl2wysapNsCNI0HY,0
1af8aYyNmtlMesXVs4UaLd,34
1aflSLFRseOy2YZ1s9Z4KS,35
1agSO3iKOpk9TuYthowkCj,39
1agT1o2mpJ3GHusAE8q0FX,0
1agXYYeIKEpgsvKzYuwBXh,22
1agpMPBRODrd7rWWOAhK45,44
1ahALoxRKlRQwuYtRWhHYy,0
1ahAuX3F6tDdNRfMdiLsv6,57
1ahN0FWm9vqXH3taBVvWHT,21
1ahYuDzpUnno0Vz2TQUi4H,0
1ahzHj4rfljE8w4ZwpEjOM,60
1aiCMULlIMP2ACK7Buk0tP,0
1aiDlPLPljMFUylWjMZras,60
1aib3Dsg5Chhb5yvgTq9mW,29
1aj4GXfmEYXfdVZohCpNKu,67
1ak2K9SpHCjnDbxmNFxr6P,53
1ak5FE0KQhroqIXSVu8Mtk,0
1akKe1QnDbPxsAwKm4T5RX,0
1akmlqMKOnItATjfnolfXO,17
1albYMfvlGJvvUG5H1NCH2,36
1ale2XiV3GJlj2cFzdFAhX,0
1almCHdsfikRPfVB9VrEdT,76
1amSa5xo79zINsgrpNlNge,0
1an2sCZbZ1US45lnmGVlcl,19
1aopm2A6hoIFS1nv6PexoM,42
1aoq8ZJBdrqdM1FSzciy4G,40
1apYfqtaXefTBkHDfUT9QP,30
1aqZ4wT92JwutkhYg6Law5,47
1arenaGf7GPAU8sAy0AXee,0
1aroOdEfTE70mXfIjsezos,23
1asUz79SLGtPkcwwFJSYGa,43
1b24lqDGyB8xuSn09Mvnuf,0
1b3YSlJBJqV5I56UfdfoFJ,25
1b40S0gyTiwu9O8MikXM3Z,27
1b40ksqZ4eb61b5vQZr5qG,0
1b4528INQ2wOBRR85qbkao,0
1b4QmuIHiO4IR2JgnH3p0s,37
1b62CFgx7WYhuv0VX4gUst,16
1b6QYF22xpZYCn7hw1Nrak,40
1b6rmL3VXBgYTbn61kM8wT,54
1b7VWbXPIbIHIyBe1wqNEM,0
1b7vg5T9YKR3NNqXfBYRF7,53
1b8WvjQ6aT3MrqouZHCqsE,45
1b8Zlu3aMVxEbyeospYPrK,44
1b8xyP5ojtnT430YGDWHIA,0
1b9A1oBHp4Mlyu8izKAGME,11
1bAghgAFaIryPvOFVOEJFC,22
1bBKSVaXgTexevWR0mPIHg,19
1bBkiMVSC6sBeNUP5V3TRM,0
1bCKNGQ3c6oSnV2g911M9E,0
1bCMeYi91d4TH2Z5tJMW0c,54
1bCWouyoXSHEMYLSU22Kny,0
1bCmvezFg5MRcENzCGG1Cy,69
1bCzbcXUa0kdPR03ZaO98j,0
1bDA2b2eFqTKcPAivi3vxT,21
1bDA3PnRpbOC3AOUHDS6hg,0
1bDHN77ggxb2R9aDuQn4VO,4
1bECKhfBNzods0soMPXwdQ,0
1bEL9XbPBJcU3cFmetBkuN,0
1bEegeTCCBjW8mIbQ6H5I7,0
1bFPKxP56XWDXJOwo3Kvfp,53
1bFbEZctiGZItamYIBlRAL,0
1bPqAXwNiVcM6zjJU1Z4Cd,50
1bRTIqbcgQDUPmcSg1L34f,3
1bSCcW8sU4S0uaRuQY7soy,43
1bSS9uCl6dUycC0IpqudBw,0
1bSpwPhAxZwlR2enJJsv7U,1
1bUNFlRKqHBDYCi52FYDKH,43
1bVVKpdOuQ77Ti3kcTdfTy,49
1bVk409hTFVAmFqKtj4zai,0
1bW2zCcw71ryrAcliuy8Le,40
1bWFvGIN7b5cTps09X6tZ8,43
1bX2Txgl5bjudrMLMavdEG,36
1bX3phMuQSmIbPyj9qaIzO,48
1bXNwZgYyi3dQ3fFl3jr4T,0
1bXV5MjCKNmD8viWpawP9A,49
1bY2THKdMAu0YQ2YTfPQTz,0
1bYItjcPRtxZs6Ir71O5RB,58
1bYPQkWfeTZmaB0bud0yxv,20
1bYUWqjP1GylXipnLFDHTt,0
1bYb9UXAC3hblGqtCLrODe,42
1bYtKF2sY2wLU6xdVaqIqD,54
1bZnKtpTJcrUwX69kYgeKj,16
1baFYT05FPHdlCmUkAMg7h,0
1baPNXuNvp5wRrmYU91OIt,43
1bac5HKoSkHq7oiopsRvIb,33
1bakcleUBJdMRKVhaZ64nq,28
1bayldynRCc4z9ywAmV8uo,39
1bb0yGWDCIeKqbtpNV1rcq,38
1bb6bROP3OXMHcPw84MtmN,58
1bbcAQuGuAxKS1HM96B8uh,45
1bdXMstfxFWYSkEFTnJMoN,1
1bdfgBPqPzUrSDQf46KMVz,36
1boHm9rjmvzxpJASd9dnGK,63
1boXOL0ua7N2iCOUVI1p9F,76
1bocsPVgT66iWvfZhdFFd2,0
1bofHtKrTkKQXx4wm4wITp,41
1bp2IO61zbQrbWNmKKxg3f,75
1bpnYrDCforv9ctJMzJRV8,57
1bq6XxdA59f5qJS5mw67Sc,48
1bqHu7eS8KojosKp8EF9rR,0
1bqi9YEdZweX9H6JuSQ6Qw,43
1bqrRn1pJWowNLA5N9L6uW,63
1brfD12dmO0S9INHEXCJED,0
1bry8gAjcw1P4WSyeqq2HG,0
1bsQUnczB7JI4YnDzOjFMz,46
1bsfsSjkYqRQQ0059oz6Yu,31
1btrKoa6gUdhKnsR67jgMD,0
1bttaY6H2pRmEvcYqSoWwG,0
1buMi0jiyood9ntriP6D53,30
1bufKgg6BVm25hw89N8bIQ,0
1bugOw4v7eoE6MqHp3mvJj,32
1bukNCD9JEwNp235Ov0iZH,45
1bunKc0fVAyPvQUf2lSo9v,35
1bxC2M337HfYDOr6Dx5rlW,44
1bxEpNR75Hq3T2oF9AZjt8,61
1bxSCDk3WF1E9m1Iw5WVcd,54
1bxdNMAX6eixpncrLZpOSs,0
1by8KkLC21uRKPipwj3vjd,34
1byIZa6CFerX5WXShwqAvf,54
1byZnPIDER0ONWqP5dFQqK,0
1bzWruc6jxtQy5Wwj7l9UY,22
1c0flvMImhKMuiZIc0VzEb,50
1c0jH8eP93tUHBP8pSKqDw,17
1c7UYTut2SBOPq64o2t0uN,64
1c7bTtnrdFONK1RAmsz2nX,46
1c8N865GdfUkCkI87pin5T,42
1c8zjRw6MV7Up6RiELheJc,40
1c9LBfX0klXJscJAYDI0Ea,0
1c9dnQbOzw01ID7X2IsYOE,68
1cB0Iy5hlFOtZJcmbL17JE,0
1cBs15tQeh4ewFqlwndESK,0
1cBxAm8a0fENn2ix3Dfm3u,62
1cCYNgQILq8D3uX2sy50Mv,47
1cCbsojaA6GIT7Y3zuMJ1q,65
1cCgF78rR0YSK9JvNciT0b,29
1cCyOo8t5XryFuzThSdPHr,0
1cEo4OOyM1rOUn6kuTrm5m,0
1cFMbRtscRibG7qPTjC4Qa,0
1cFN5yQnD7NkYIFYP6rHXL,0
1cFsbYBZljJASzyJV2C7X9,0
1cG3sQOVItzKsvHzkCzuke,58
1cG560wZP0s6fs1nsEVtQw,0
1cGERovSiy5r2Ygz1bLRL3,29
1cGQ2VRgh7n2hv9dnCHFBe,34
1cGq7NKGcNd0g1J6Hu1I52,30
1cHy9YSifVPBV0LeX6N1GV,0
1cI1UcJSA1DIb1xUGibwFz,23
1cIdv3UxhBQquYyRapnlVz,28
1cItNpcJskTVETprljc7HV,53
1cJ5ZXrClkc5sJElFQGKKC,31
1cJfZzWsmQkEuwpA5YFIAR,24
1cJnzAIutJrrO8NUGd6347,45
1cJsFNsFaBjPU5Ev0fghvX,37
1cK4JEQqeIc6nQONq7hyYZ,0
1cRrfxxRziTY3fgxxypkGE,41
1cSpPl4FhWtft5fUTqRr8f,43
1cSzFn8tBOd75LCCHRRll0,46
1cT7dAUNgEIaZlFrZMW1ZL,23
1cTu1MiLR4rOyzIzZd6GYP,43
1cU34sZG9kF4FYHCoAD0Ib,69
1cUyNauQChHpZm4RIe2Yuy,52
1cV4DVeAM5AstrDlXgvzJ7,25
1cVRHEOgwJi2KySpiQRx4U,40
1cVRidDVfNJ61dlXhCagOT,41
1cVoEI9zKLytNGNGM1MVUT,40
1cWD3SRnt48gFWzqTC3pWM,45
1cWraP9I6ok95sCEgzlLjU,27
1cXFVAb81Sh0deOedv0HD6,0
1cXnciPQLWteKAHX1nFdj7,33
1cY4o3t8Vx7oKJBzu0dawf,13
1cYtqvYDbuzjgSJsAkTRaH,52
1cYx9doW05Lga1jB2gnIUB,0
1cZlBZwnwGPtYeRIeQcoFh,66
1caFMoQlQyF5JHvfPNe49E,61
1cbgg9MvWjM9LWk2mUQ3zS,27
1ccNXmmgYnajJ8ulYYEK9Y,56
1cd1M9W1HtJjqyo1tzu83G,45
1cdC9TCqyLwAlsw3fVJaJS,63
1cf68CtzafptuX1cv0vQMn,29
1cfReLU618QQOSq2cStXNH,7
1cfxSquzIuVUXxG7yfUmwF,52
1cgNI37Yfie6hXEu7S4AtK,36
1cgbJXjXbGpM4ehDLlLOEl,0
1chmZUBdfxoLWN1LCZ6HLO,36
1chu8wc9zbNqTQ2ahROys1,0
1cu5PHumWAqQf9M6BHQ8b7,44
1cuUGmyyUCLTIoYyBh0XOn,0
1cuYCAodLWgzhwE2KFZ8rC,55
1cvMsDQoo9VISuZU9t4TlP,0
1cvaj9kpWLVpGpFXZiQQuK,38
1cwch4N9MfSAuFOVu7Yh7p,0
1cwrQO6VvbHrLAo4BpOGzq,0
1cxCqerH9jNz1B6xnlT02y,51
1cxodmOUMO2QDu5OUTXTMf,0
1cy5US2dffz6QGBAIzOGkq,60
1cyAQrjTw9bmAsgZEVqTaA,14
1cz8d4oXGARC3llDlQjOqx,11
1czaCgWLWgqp0eRIZ0BcXh,69
1d0DUFoWznO18R9k3lFzfa,0
1d0OEkyy8Ph99V3qRHFOnK,22
1d0aIz28VeNpZdkNI8fK3E,24
1d0uIYuNGbAfgNX0Bm1wKm,44
1d1CEnqzJk3f7nooWfdefu,0
1d2LyEJ1zZ0gWtlxyZQpDE,43
1d2O0FAl7OrNNu7Ed3bGrK,57
1d4UPgmb1tvFpPDKjDwFr6,0
1d4f1O30z02BupftCe3CON,10
1d5kOd9aUgBUUCscw4Qtr9,26
1d6KS9GH06JAd19uiBy9IE,71
1d6e52v6wTQ0AOJ6BMTNSU,0
1d6rwEAWQ4zx2ArgIBTVmc,38
1d6sdYCrRaHImmmrL3OJWm,0
1d6zjUxTZEpkr34sdYbvE8,29
1d8S1uR5aKcMPwV5zYAs61,0
1d9hUvkv64Wmdu671Dydpc,55
1dA5AayH6UEqcgKhmRqrv5,0
1dFkD1JfRMzwO6hwUsE8aS,60
1dFmUJLS3XRljU5w15JPov,0
1dFnMC9NlHVUE4rlT5vr83,47
1dFquqkdXjwSNEjGYjx2kC,14
1dG3YWhLiTyFfTJyT2DanJ,50
1dGQlUyHEP6C8jttztK6SZ,0
1dGpifK6sd3d2lGnm473nA,28
1dHJETCn2X1R1YwVlMvSza,63
1dHKULpqM5u1XazjepRViI,10
1dIFK7mcbKMEn2Z28CsMXu,42
1dJ6jEGFDszqQHPLkGw7AN,31
1dJlsgg5xcItbQvBhkNgGh,0
1dJmP6reBiLqinQtMmdhf4,0
1dJuteDIOkGfDSN7zPkzNv,57
1dKBta20CtzPJ23xHVa7ih,0
1dKDRs99KkNbtC9AHM7TLm,53
1dKUedvGLfp8byiThM1TO0,53
1dKyBRZ7ckTsgdzRoWdgRY,30
1dL0VUdyW10nhI77ajn1Wi,39
1dN8W3ifHfc6afvxQXVg2w,18
1dN8aTzgrLequh5j58spKA,37
1dNpILhORN3txo1mPIAMpc,0
1dObJGQUgJ7tWxJ0byON6W,51
1dPUlNPIRJgmlDepXGqnnH,13
1dQ4Dsh8rpLRE6kK95UATu,0
1dQGfLekCsmyJT8KRGuIIJ,0
1dQL4qxY3LsNczsPBXmHKU,32
1dQOMZz9SkT7ig0w65lQWC,67
1dQQ2QlnvXUehsRUrukKmf,68
1dQyyBvqZADw9izysVZb8C,4
1dSai9OivozIDE1H7ubRuy,0
1de8imXZQR0G4xcW5Ic22R,22
1deMF6m52RB0UQnlx8k3uU,35
1deWgqhgAzI6dY35TbKKh7,53
1dfSEtLLBKlWo80SIpOLtb,28
1dg1TPXNlWrxuJLVGlEi2y,28
1dgJG0sCbEYhaOhbYyoJfu,0
1dgWTMoHwTUnQhOQ8SR5fV,73
1dh4CGm6uXxvOdZUg9AVDL,35
1dhrjY3ez2FbKay8BMCHoL,33
1di1BEgJYzPvXUuinsYJGP,75
1diEQsD8PJC9hXB5Gpfgtn,61
1ditAF2eX3AY8Vtax3a1w9,0
1dizvxctg9dHEyaYTFufVi,0
1dj7HFtvaPok3N3ZxDXaiv,20
1djfwy9FvafpK4KhznjjeI,55
1djr3Fw0iZPekfZzxzukvp,0
1dkBEjrlotLqp7SQBLdUv7,0
1dkTGZbqmtKEZdLP52iEwr,43
1dl3vuXJS9anUXE7XnNP75,61
1dlvJVzqW8BKVQauN8d3o5,36
1dmN80e2eGVtz1cIrIaq2H,0
1dmcTfOdF764LguU1p642X,0
1dmwLTV54sRjGRRC9G2Sbr,10
1dn1CQcTDnkmncHIKBaC6i,34
1dnBuF3ggJb41mfQCHIdzn,39
1dnGNnyPZ7T6QCwYa4MaRN,0
1dnK2ff8yIVAfdcGhZRJQn,0
1dnXuEuApvuVqQCn0v9McL,68
1do3E46FxwDoP5wqNlECjZ,41
1doOAGypjCvDy7uyUpRqTq,27
1dodR9RPo1GpbmAesiCzuM,0
1dx7c3AyA4F9m82gXMqSQU,34
1dx9EdvyNujagtQzgNPPFC,41
1dybjgTgpxpmEqXfXXYUjx,0
1dytORtqcfaRkTqPyH2iQy,57
1dywSFgxVf2r8Fr2Jyjafw,28
1dzQoRqT5ucxXVaAhTcT0J,78
1dzXtgLnwcCyQDkFs8k2h0,32
1dzhKn8lbgOGf5P4XiNMqt,21
1dzskPdIkNEgdQgbHItqdN,27
1dzuJ9z66RXuDV3t3gQrFI,0
1e0hllQ23AG0QGFgezgLOq,0
1e0xsmVXtQyK1qn9ySs2YM,39
1e1JKLEDKP7hEQzJfNAgPl,77
1e1Ng1TmU0OUakLT1tp6ST,0
1e1QmexHiuMSFy9XGlpsSl,35
1e1krgHCTUGDhhIgsRVHJ0,46
1e1uMbclHAbJbcXOpiW8Fg,55
1e2GCmYoru5ng0mxx4R8fn,0
1e4CsgIIzrGpEVcjY95gZw,31
1e5DTpM1WeggytDXbphivX,54
1e5ayf28RKanXy0NNJVANp,44
1e6L0EbCaG0TraK7LtbcXE,52
1e714xkChvo3z1s9hNxkK5,43
1e8GXvb5OSPXhY1eMUBxDn,23
1e8s0Quo2gHeuxM3wulPhL,28
1eANz6taKJa7Huu3ic9F7e,0
1eAj7zEFiX24oYScyIP8aO,0
1eAuDZ7kug0XB4FGUUEgST,31
1eBEtBHGHMFfvK1m9MW48u,14
1eBFoOugxeoEMKu8ODYIxp,28
1eBk1yNinU0VgY79rcshYa,0
1eGY6roK1W2vFIhDXu2lXq,48
1eGh6sHAWBAyuQTUh8wRIv,36
1eHDCeEAzsrbkh7ATZPtOA,23
1eHifcjfEVzfR8rfUTlK9d,29
1eITJ7H9pM374FqzbNBEIA,24
1eK4KsyjAzr2xJ86Tj5SWa,9
1eL8wZKx7CVJVbZG12becL,57
1eLU27PPFxBhbp1CBjPh9J,64
1eLbggsfZcYRNPks6YdhxM,0
1eLwSy6kNrNW20avxrCoyu,0
1eM1TAhv39wg4LY7XmtqoL,37
1eMwrpmMDNSjGqiJ3L1nDm,32
1eN2A0FNlLE56dwboT4Y32,14
1eN42Q7IWRzRBq8eW2Y2TE,61
1eOBCHeLrJ7NmQ9sRDnUB7,0
1eOCyaSRBdFGofbLYjgGM2,58
1eODKJsDYI8nIiRDYRP4IO,29
1eOGSUQ73glrgNrzAF51DN,12
1eOcZTluAXwv5ZbvpEKnvy,27
1ePHXN5AOyHTclX0xO7qVL,18
1eQ6ky8AGbsKIZe2wXKauq,41
1eQBEelI2NCy7AUTerX0KS,70
1eQIZQTJ3CQOYJPY7EOUKp,44
1eQNHLMYtDFuC58a5Z3bIN,43
1eQXuEHvm3FPm0iSIJOEWk,30
1eQhubjCQnR7xM9dl4SgUa,23
1eQouQQxiCVLidsSpANsvl,17
1eQuRtkMEPhf2DGzpBVTE6,0
